timestamp,total_wallet,total_margin_balance,available_balance,total_unrealized,maint_buffer,margin_ratio_pct,positions_count,open_orders_count,realized_7d
2026-04-25 09:35:05.653564+09:00,166686.51324149,148566.29575182,143061.24597108,-18120.21748967,147904.5293992,0.4454350492291203,150,7,8.1268493
2026-04-25 09:35:34.111415+09:00,166683.21917115,148560.53834069,143052.18403255,-18122.68083046,147898.89691461,0.4453682205719227,150,7,8.1268493
2026-04-25 09:36:05.139536+09:00,166678.92318608,148547.56568715,143044.47050389,-18131.35749893,147886.0455019,0.4453254970486698,150,7,8.1268493
2026-04-25 09:36:34.457123+09:00,166680.82734057,148554.51852182,143051.20468454,-18126.30881875,147892.92372258,0.445354881038387,150,7,8.1268493
2026-04-25 09:37:04.247821+09:00,166678.11975746,148547.11369619,143043.27387778,-18131.00606127,147885.54721934,0.4453580149682626,150,7,8.1268493
2026-04-25 09:37:35.302062+09:00,166691.8289821,148580.8890715,143077.28080812,-18110.9399106,147919.19967628,0.445339504531826,150,7,8.1268493
2026-04-25 09:38:04.538596+09:00,166691.77286799,148583.77839633,143079.0891902,-18107.99447166,147922.09121371,0.4453293554394789,150,7,8.1268493
2026-04-25 09:38:34.235125+09:00,166699.82514519,148592.73298245,143085.94267279,-18107.09216274,147931.03801725,0.4453077562535655,150,7,8.1268493
2026-04-25 09:39:04.726263+09:00,166693.72241688,148581.38506404,143075.36673541,-18112.33735284,147919.72467198,0.4453184978554468,150,7,8.1268493
2026-04-25 09:39:34.671772+09:00,166687.49404821,148569.73362068,143064.99441822,-18117.76042753,147908.26032619,0.4452274890515971,150,7,8.1268493
2026-04-25 09:40:04.544713+09:00,166749.85085762,148672.85497165,143164.98714349,-18076.99588597,148011.02768557,0.4451567747227306,150,7,8.1268493
2026-04-25 09:40:35.390262+09:00,166758.46542417,148678.97986256,143170.49409822,-18079.48556161,148017.17790319,0.44512140181603,150,7,8.1268493
2026-04-25 09:41:23.843359+09:00,166774.4247979,148714.24685638,143207.68928706,-18060.17794152,148052.36133689998,0.4450720314101529,150,7,8.1268493
2026-04-25 09:41:53.279744+09:00,166800.79881035,148768.57029652,143257.33620185,-18032.22851383,148106.59437958,0.4449702753885274,150,7,8.1268493
2026-04-25 09:42:23.423041+09:00,166813.1299037,148789.00487153,143280.59232124,-18024.12503217,148126.87662688998,0.4450115418217269,150,7,8.1268493
2026-04-25 09:42:53.232981+09:00,166816.00038373,148795.03121386,143283.55909632,-18020.96916987,148132.90706802,0.4449907637630337,150,7,8.1268493
2026-04-25 09:43:23.970918+09:00,166819.82171696,148809.71308407,143298.50911532,-18010.10863289,148147.45870988,0.4450343734053567,150,7,8.1268493
2026-04-25 09:43:54.153449+09:00,166824.44202893,148818.43771957,143307.26617805,-18006.00430936,148156.07096014,0.4450838011605447,150,7,8.1268493
2026-04-25 09:44:23.470140+09:00,166819.6790749,148814.61154645,143302.52333773,-18005.06752845,148152.23882326,0.4450992522217828,150,7,8.1268493
2026-04-25 09:44:54.533647+09:00,166812.0440998,148802.55431135,143292.41700972,-18009.48978845,148140.29615096998,0.4450583280944969,150,7,8.1268493
2026-04-25 09:45:23.974945+09:00,166755.10517561,148697.77139494,143183.04807295,-18057.33378067,148035.54929712,0.4453476952664905,150,7,8.1268493
2026-04-25 09:45:53.357414+09:00,166755.50305467,148703.31699762,143194.42335836,-18052.18605705,148041.0010275,0.4453942141254323,150,7,8.1268493
2026-04-25 09:46:23.573035+09:00,166757.06320553,148709.79026409,143201.95174134,-18047.27294144,148047.430637,0.4454041834863274,150,7,8.1268493
2026-04-25 09:46:54.414846+09:00,166760.7533131,148727.70477731,143219.54739991,-18033.04853579,148065.29076176998,0.4453871029152454,150,7,8.1268493
2026-04-25 09:47:23.961597+09:00,166785.60189718,148768.11656701,143259.65383922,-18017.48533017,148105.68423865,0.4452784263499222,150,7,8.1268493
2026-04-25 09:47:53.324334+09:00,166808.89649496,148807.26735171,143296.68204647,-18001.62914325,148144.64977017,0.4452857668395223,150,7,8.1268493
2026-04-25 09:48:24.165560+09:00,166823.64527733,148827.8003438,143316.46350694,-17995.84493353,148165.1622466,0.4452381179250593,150,7,8.1268493
2026-04-25 09:48:54.073588+09:00,166850.26252203,148876.00747725,143360.86780956,-17974.25504478,148213.18623201002,0.4452169671068636,150,7,8.1268493
2026-04-25 09:49:24.316332+09:00,166819.02963093,148831.83733641,143322.61727091,-17987.19229452,148169.19552838002,0.4452285343573409,150,7,8.1268493
2026-04-25 09:49:53.971617+09:00,166819.49100791,148835.60136214,143318.74684292,-17983.88964577,148172.97070777,0.4452097806610914,150,7,8.1268493
2026-04-25 09:50:24.132241+09:00,166819.01800456,148834.53356174,143323.66560121,-17984.48444282,148171.90024844,0.4452147612806031,150,7,8.1268493
2026-04-25 09:50:54.369055+09:00,166822.13145667,148833.22681633,143317.80856489,-17988.90464034,148170.56235659998,0.4452395973029406,150,7,8.1268493
2026-04-25 09:51:24.779497+09:00,166831.95706532,148848.36994926,143337.11756472,-17983.58711606,148185.58605697,0.445274538455431,150,7,8.1268493
2026-04-25 09:51:53.794660+09:00,166835.00603938,148850.41218756,143339.13239652,-17984.59385182,148187.66426043998,0.4452442673016584,150,7,8.1268493
2026-04-25 09:52:24.391255+09:00,166834.1918102,148854.08556653,143333.02382965,-17980.10624367,148191.31604981,0.4452477835576616,150,7,8.1268493
2026-04-25 09:52:53.921272+09:00,166819.52174772,148824.28889043,143314.44003685,-17995.23285729,148161.70761699,0.4452104413734623,150,7,8.1268493
2026-04-25 09:53:24.594571+09:00,166827.24980558,148843.11941318,143333.94511635,-17984.1303924,148180.40059958,0.4452465227904357,150,7,8.1268493
2026-04-25 09:54:05.367944+09:00,166825.2002242,148857.91594432,143345.32934908,-17967.28427988,148195.05477905,0.4452978943477496,150,7,8.1268493
2026-04-25 09:54:35.628920+09:00,166824.13269118,148849.75916068,143336.46521944,-17974.3735305,148186.98946623,0.4452608443488006,150,7,8.1268493
2026-04-25 10:09:04.326493+09:00,166867.79683186,148991.4174885,143471.49664999,-17876.37934336,148327.46910472002,0.4456286106756768,150,7,8.1268493
2026-04-25 10:09:30.337999+09:00,166890.47522275,149031.28357291,143513.15781888,-17859.19164984,148367.20209808002,0.4455987084786222,150,7,8.1268493
2026-04-25 10:10:00.472542+09:00,166898.4333445,149037.85961175,143518.62291419,-17860.57373275,148373.77575047,0.4455806484405821,150,7,8.1268493
2026-04-25 10:10:29.845794+09:00,166895.45130615,149043.17926792,143523.49034562,-17852.27203823,148378.97389108,0.4456462751952067,150,7,8.1268493
2026-04-25 10:10:59.739293+09:00,166918.29299374,149077.81085404,143556.64052687,-17840.4821397,148413.48205574,0.4456255391021505,150,7,8.1268493
2026-04-25 10:11:30.708983+09:00,166915.77583697,149070.15756673,143548.80255523,-17845.61827024,148405.93913558,0.4455743805413691,150,7,8.1268493
2026-04-25 10:12:01.099379+09:00,166916.26046547,149065.60340705,143546.33270985,-17850.65705842,148401.50714508,0.445506036799494,150,7,8.1268493
2026-04-25 10:12:31.762127+09:00,166934.21935607,149102.887167,143579.50081933,-17831.33218907,148438.66627317,0.4454782240977341,150,7,8.1268493
2026-04-25 10:13:01.033792+09:00,166924.7994005,149092.87396739,143573.89709513,-17831.92543311,148428.74127454002,0.4454489843661213,150,7,8.1268493
2026-04-25 10:13:31.202857+09:00,166950.87138901,149130.04227763,143609.33100884,-17820.82911138,148465.77273566002,0.4454297281920925,150,7,8.1268493
2026-04-25 10:14:02.251525+09:00,166969.70889015,149155.39553919,143634.014141,-17814.31335096,148491.05714018,0.4454001791946222,150,7,8.1268493
2026-04-25 10:14:31.356376+09:00,167028.5909341,149241.84050312,143718.17876352,-17786.75043098,148577.44829293,0.4451782475679871,150,7,8.1268493
2026-04-25 10:20:45.379509+09:00,167085.27179925,149361.23932812,143832.12018627,-17724.03247113,148696.17690192998,0.4452710952196752,150,7,8.1268493
2026-04-25 10:21:15.696858+09:00,167056.35061842,149312.39154193,143787.15001378,-17743.95907649,148647.56078321,0.4452616101412465,150,7,8.1268493
2026-04-25 10:21:43.401549+09:00,167063.56144814,149324.92186118,143800.20382876,-17738.63958696,148660.05405431995,0.4452490572726331,150,7,8.1268493
2026-04-25 10:22:13.504849+09:00,167037.54178268,149261.20802803,143721.63637616,-17776.33375465,148596.73438197,0.4451750423560939,150,7,8.1268493
2026-04-25 10:22:43.424172+09:00,166983.17808918,149114.00506144,143592.25762321,-17869.17302774,148450.29752067,0.4451007405350893,150,7,8.1268493
2026-04-25 10:23:14.527080+09:00,167007.68769924,149171.09507513,143653.28023008,-17836.59262411,148507.09960383,0.4451234141343393,150,7,8.1268493
2026-04-25 10:23:44.164828+09:00,167025.42384833,149194.70202624,143672.13690333,-17830.72182209,148530.65235433,0.445089311410809,150,7,8.1268493
2026-04-25 10:24:17.559514+09:00,167016.24007021,149167.80936292,143647.71720368,-17848.43070729,148503.83910405,0.4451163167882849,150,7,8.1268493
2026-04-25 10:24:45.965480+09:00,167016.12997327,149174.28313362,143654.16348288,-17841.84683965,148510.19782693998,0.4451741229989075,150,7,8.1268493
2026-04-25 10:25:15.380143+09:00,167012.9223677,149180.53239529,143657.36656753,-17832.38997241,148516.29340692,0.4452584916441628,150,7,8.1268493
2026-04-25 10:25:43.896134+09:00,167006.86725566,149171.01026034,143651.84194663,-17835.85699532,148506.67770688,0.4453496375070308,150,7,8.1268493
2026-04-25 10:26:14.536169+09:00,167021.02156365,149208.70433565,143685.05234098,-17812.317228,148544.17495798,0.4453690423952204,150,7,8.1268493
2026-04-25 10:26:43.631209+09:00,167026.57690007,149219.4481718,143691.28299539,-17807.12872827,148554.86340661,0.4453740938814137,150,7,8.1268493
2026-04-25 10:27:13.898004+09:00,167017.64273717,149208.47420035,143685.66430486,-17809.16853682,148543.95768121,0.4453611114927152,150,7,8.1268493
2026-04-25 10:27:43.599985+09:00,166999.64116903,149172.75043626,143645.83329092,-17826.89073277,148508.41310851,0.4453476427880605,150,7,8.1268493
2026-04-25 10:28:14.422599+09:00,166996.53018963,149171.31340284,143653.08245,-17825.21678679,148506.96892105,0.4453567288744887,150,7,8.1268493
2026-04-25 10:28:44.159670+09:00,166999.08311038,149186.99089384,143665.23557198,-17812.09221654,148522.58323307,0.4453522768904066,150,7,8.1268493
2026-04-25 10:29:14.229891+09:00,166985.36560977,149161.92388356,143636.58125552,-17823.44172621,148497.5201164,0.4454245090581242,150,7,8.1268493
2026-04-25 10:29:44.730673+09:00,166972.77676496,149155.1854156,143636.03000826,-17817.59134936,148490.79625940998,0.4454348364347996,150,7,8.1268493
2026-04-25 10:30:16.374246+09:00,166996.79229534,149193.84401092,143672.2595715,-17802.94828442,148529.4252665,0.4453392489648359,150,7,8.1268493
2026-04-25 10:30:44.218781+09:00,167030.20893988,149245.49552554,143720.45147481,-17784.71341434,148580.89762912,0.4453051625308645,150,7,8.1268493
2026-04-25 10:31:14.096880+09:00,166996.20732462,149182.55688968,143662.18930245,-17813.65043494,148518.22291924,0.44531611757484,150,7,8.1268493
2026-04-25 10:31:43.802634+09:00,167027.72129269,149243.40852176,143720.87934246,-17784.31277093,148578.91861383998,0.4452390323309427,150,7,8.1268493
2026-04-25 10:32:13.915701+09:00,167029.75843256,149251.15607039,143727.77607674,-17778.60236217,148586.63511355,0.4452367233434346,150,7,8.1268493
2026-04-25 10:32:44.340463+09:00,167046.14760524,149282.18331841,143760.27717638,-17763.96428683,148617.58267884,0.4451975612873014,150,7,8.1268493
2026-04-25 10:33:13.757732+09:00,167071.94790864,149312.97196696,143786.59897965,-17758.97594168,148648.27986771,0.4451670142880038,150,7,8.1268493
2026-04-25 10:33:43.453401+09:00,167068.79316819,149311.02323846,143788.15440943,-17757.76992973,148646.29020958,0.4452002367021325,150,7,8.1268493
2026-04-25 10:34:13.776176+09:00,167074.87422445,149315.23565547,143788.99142987,-17759.63856898,148650.47722912,0.4452046862008534,150,7,8.1268493
2026-04-25 10:34:44.729571+09:00,167095.09979414,149352.9950242,143828.98745635,-17742.10476994,148688.13842356,0.4451578627748789,150,7,8.1268493
2026-04-25 10:35:13.978764+09:00,167111.58029758,149401.44067551,143875.49681933,-17710.13962207,148736.35677676002,0.4451656528497058,150,7,8.1268493
2026-04-25 10:35:43.480085+09:00,167127.31346278,149416.49736124,143889.44678995,-17710.81610154,148751.40736528,0.4451248742312778,150,7,8.1268493
2026-04-25 10:36:14.442482+09:00,167115.82803691,149388.65972869,143853.658744,-17727.16830822,148723.67468106,0.4451375685662505,150,7,8.1268493
2026-04-25 10:36:44.565415+09:00,167124.04437852,149413.27757215,143888.17872535,-17710.76680637,148748.25604187,0.4450886434499561,150,7,8.1268493
2026-04-25 10:37:13.942503+09:00,167087.53703173,149347.14096791,143820.97490972,-17740.39606382,148682.26648078,0.4451872883678842,150,7,8.1268493
2026-04-25 10:37:44.087085+09:00,167081.51638985,149325.43299393,143797.25628472,-17756.08339592,148660.71108698,0.4451498272079482,150,7,8.1268493
2026-04-25 10:38:13.980186+09:00,167101.30944964,149345.58720818,143823.86958954,-17755.72224146,148680.96730524,0.4450214535053884,150,7,8.1268493
2026-04-25 10:38:43.665363+09:00,167103.10429491,149359.50463464,143832.7276416,-17743.59966027,148694.84443679,0.4450069645556722,150,7,8.1268493
2026-04-25 10:39:13.463211+09:00,167095.22230457,149351.23920779,143826.80928821,-17743.98309678,148686.39549105,0.445154469602367,150,7,8.1268493
2026-04-25 10:39:43.950286+09:00,167091.41913139,149344.50563136,143819.02824734,-17746.91350003,148679.69931423,0.4451494980143421,150,7,8.1268493
2026-04-25 10:40:14.170146+09:00,167100.24250492,149368.29068557,143841.1790519,-17731.95181935,148703.37337054,0.4451529250138467,150,7,8.1268493
2026-04-25 10:40:43.667356+09:00,167116.62510577,149410.7410204,143873.98722556,-17705.88408537,148745.60807257998,0.4451707710419462,150,7,8.1268493
2026-04-25 10:41:13.985921+09:00,167123.04022717,149420.3176211,143892.39560242,-17702.72260607,148755.1160657,0.4451881551254749,150,7,8.1268493
2026-04-25 10:41:43.437647+09:00,167104.66377794,149400.41883777,143875.73964789,-17704.24494017,148735.29264013,0.4451970100313059,150,7,8.1268493
2026-04-25 10:42:14.521249+09:00,167115.36588672,149416.87036227,143891.19590492,-17698.49552445,148751.52534690002,0.4452944394811856,150,7,8.1268493
2026-04-25 10:42:43.565814+09:00,167114.55151343,149410.84972677,143883.84831531,-17703.70178666,148745.65842914995,0.4452095004053896,150,7,8.1268493
2026-04-25 10:43:13.527285+09:00,167128.16782826,149435.34263766,143909.67648005,-17692.8251906,148770.1403458,0.4451438863916779,150,7,8.1268493
2026-04-25 10:43:44.270743+09:00,167128.80205561,149431.89715327,143903.95764331,-17696.90490234,148766.64570522998,0.4451870455460134,150,7,8.1268493
2026-04-25 10:44:13.959069+09:00,167128.83035975,149424.13301499,143893.03346585,-17704.69734476,148758.91823403,0.4451856387169177,150,7,8.1268493
2026-04-25 10:44:44.258472+09:00,167140.19524121,149435.43035455,143909.30261702,-17704.76488666,148770.26124834,0.4451214177466629,150,7,8.1268493
2026-04-25 10:45:14.343243+09:00,167142.38100132,149451.99631839,143924.20790997,-17690.38468293,148786.71311035,0.4451484251991467,150,7,8.1268493
2026-04-25 10:45:43.660222+09:00,167184.37422397,149536.94025209,144008.67679748,-17647.43397188,148871.30150231,0.4451333220125164,150,7,8.1268493
2026-04-25 10:46:13.655038+09:00,167233.36269065,149623.25213263,144088.93698862,-17610.11055802,148957.46169089,0.4449779243869299,150,7,8.1268493
2026-04-25 10:46:43.561615+09:00,167221.49911988,149620.03485498,144066.67625252,-17601.4642649,148954.19417553002,0.4450210696016543,150,7,8.1268493
2026-04-25 10:47:13.948134+09:00,167183.45524183,149544.20708322,144013.82062135,-17639.24815861,148878.59338266,0.4450949411832394,150,7,8.1268493
2026-04-25 10:47:44.294542+09:00,167173.81256831,149524.42824636,143996.28210472,-17649.38432195,148858.93341539,0.4450743191430332,150,7,8.1268493
2026-04-25 10:48:14.064367+09:00,167185.9591538,149539.13258907,144009.55793122,-17646.82656473,148873.53619253,0.4450984735674795,150,7,8.1268493
2026-04-25 10:48:43.412272+09:00,167188.11140299,149555.41499979,144024.16460019,-17632.6964032,148889.73784062,0.4451040165753508,150,7,8.1268493
2026-04-25 10:49:13.678348+09:00,167207.30793795,149587.17042305,144053.27132525,-17620.1375149,148921.37444905,0.4450889552339623,150,7,8.1268493
2026-04-25 10:49:44.207917+09:00,167196.59546143,149556.30788182,144022.93654374,-17640.28757961,148890.73730043,0.4450300965680008,150,7,8.1268493
2026-04-25 10:50:13.928752+09:00,167188.93480241,149564.34929069,144032.12654045,-17624.58551172,148898.66154610002,0.4450845055971085,150,7,8.1268493
2026-04-25 10:50:43.741900+09:00,167155.51940998,149506.38918263,143975.73305318,-17649.13022735,148840.86884165,0.4451450835101312,150,7,8.1268493
2026-04-25 10:51:13.736165+09:00,167128.45238626,149467.88385485,143938.11867389,-17660.56853141,148802.38189763998,0.445247460555658,150,7,8.1268493
2026-04-25 10:51:45.044309+09:00,167153.09540114,149513.39250402,143981.51530145,-17639.70289712,148847.8378576,0.4451471773019297,150,7,8.1268493
2026-04-25 10:52:14.467524+09:00,167155.69420079,149510.33673557,143962.46304979,-17645.35746522,148844.93326544,0.4450551611738119,150,7,8.1268493
2026-04-25 10:52:43.306286+09:00,167140.17692021,149483.6181208,143957.24529053,-17656.55879941,148818.3269594,0.4450595789448767,150,7,8.1268493
2026-04-25 10:53:13.606319+09:00,167153.22488788,149501.85829539,143971.22294363,-17651.36659249,148836.4689831,0.4450709308076324,150,7,8.1268493
2026-04-25 10:53:43.615815+09:00,167140.21738087,149476.76537219,143941.9758388,-17663.45200868,148811.46236412,0.4450879080862013,150,7,8.1268493
2026-04-25 10:54:13.578288+09:00,167095.67440617,149405.01271349,143877.77018756,-17690.66169268,148739.86354355,0.4451986970581361,150,7,8.1268493
2026-04-25 10:54:44.189291+09:00,167099.34940862,149400.95197102,143875.08425757,-17698.3974376,148735.88746853,0.4451541263398413,150,7,8.1268493
2026-04-25 10:55:13.866935+09:00,167123.48593568,149438.53454166,143911.20954464,-17684.95139402,148773.35860854998,0.4451167399025613,150,7,8.1268493
2026-04-25 10:55:44.005891+09:00,167114.14705847,149415.75493764,143884.15323705,-17698.39212083,148750.72504419,0.4450868609722958,150,7,8.1268493
2026-04-25 10:56:14.478180+09:00,167086.52213711,149360.96768847,143834.2306853,-17725.55444864,148696.23668044,0.4450500142824893,150,7,8.1268493
2026-04-25 10:56:44.377190+09:00,167093.21094738,149369.74214535,143844.62014622,-17723.46880203,148704.97321892,0.4450492562162428,150,7,8.1268493
2026-04-25 10:57:13.889926+09:00,167089.98070559,149358.57973985,143833.42866071,-17731.40096574,148693.94039471002,0.4449957587288634,150,7,8.1268493
2026-04-25 10:57:43.987459+09:00,167090.39109441,149351.08225267,143828.91212126,-17739.30884174,148686.48201875,0.4449919102666019,150,7,8.1268493
2026-04-25 10:58:13.805323+09:00,167089.09365548,149364.38707298,143838.24519258,-17724.7065825,148699.6084343,0.445071714688714,150,7,8.1268493
2026-04-25 10:58:43.778825+09:00,167086.67953487,149359.26495981,143833.88690815,-17727.41457506,148694.41081773,0.4451375294722431,150,7,8.1268493
2026-04-25 10:59:13.877415+09:00,167087.51262703,149351.49680244,143824.10483605,-17736.01582459,148686.64158146,0.4451614046154896,150,7,8.1268493
2026-04-25 10:59:43.872754+09:00,167083.23846971,149341.75103058,143816.74029742,-17741.48743913,148677.00816512998,0.4451152212042055,150,7,8.1268493
2026-04-25 11:00:15.888284+09:00,167068.08100682,149321.13142339,143795.35680457,-17746.94958343,148656.42973211,0.4451491124824678,150,7,8.1268493
2026-04-25 11:00:44.060670+09:00,167074.96852073,149337.76395445,143810.07107647,-17737.20456628,148673.00100324998,0.4451405549387772,150,7,8.1268493
2026-04-25 11:01:13.833195+09:00,167079.48418697,149349.10964928,143820.22428173,-17730.37453769,148684.27473277,0.4451549246401584,150,7,8.1268493
2026-04-25 11:01:44.292139+09:00,167068.93360695,149338.4388996,143809.64525551,-17730.49470735,148673.56702164002,0.4452114826290586,150,7,8.1268493
2026-04-25 11:02:14.019428+09:00,167079.30195084,149348.96268965,143820.65868173,-17730.33926119,148684.19478494002,0.4451104933961948,150,7,8.1268493
2026-04-25 11:02:43.862579+09:00,167096.23116587,149377.11830171,143852.69499025,-17719.11286416,148712.33326227,0.4450380667387596,150,7,8.1268493
2026-04-25 11:03:14.583754+09:00,167098.57064442,149379.21538635,143845.5386275,-17719.35525807,148714.47541103,0.445001651401593,150,7,8.1268493
2026-04-25 11:03:44.158281+09:00,167079.2959161,149357.96886655,143830.89015214,-17721.32704955,148693.21477556002,0.4450744048239915,150,7,8.1268493
2026-04-25 11:04:13.833186+09:00,166942.54409018,149131.17039506,143608.35799037,-17811.37369512,148466.92438332,0.445410580484523,150,7,8.1268493
2026-04-25 11:04:43.636495+09:00,166920.45606735,149088.01253728,143563.41072256,-17832.44353007,148423.95634884,0.4454121945410939,150,7,8.1268493
2026-04-25 11:05:13.462805+09:00,166912.89934062,149073.08162036,143555.39661306,-17839.81772026,148409.10744721998,0.4454017894598324,150,7,8.1268493
2026-04-25 11:05:43.780551+09:00,166919.00741414,149084.73764662,143563.96795411,-17834.26976752,148420.78957197,0.4453494604013563,150,7,8.1268493
2026-04-25 11:06:13.666638+09:00,166938.34386624,149123.01428671,143600.58529547,-17815.32957953,148458.9614627,0.4453053924548928,150,7,8.1268493
2026-04-25 11:06:43.810861+09:00,166944.99370875,149136.88906047,143616.58853742,-17808.10464828,148472.73266611,0.4453334104955795,150,7,8.1268493
2026-04-25 11:07:13.896936+09:00,166967.62562903,149164.30394842,143634.47386216,-17803.32168061,148500.10971218,0.4452769319861364,150,7,8.1268493
2026-04-25 11:07:43.494083+09:00,166985.70099891,149209.44346908,143685.33965464,-17776.25752983,148545.02625632,0.4452916633910535,150,7,8.1268493
2026-04-25 11:08:13.567249+09:00,166974.11917993,149176.36503467,143647.02279472,-17797.75414526,148512.14142963,0.4452606181184454,150,7,8.1268493
2026-04-25 11:08:43.994908+09:00,166987.34963845,149186.77448996,143663.90303732,-17800.57514849,148522.56771313,0.4452182702527025,150,7,8.1268493
2026-04-25 11:09:13.343139+09:00,166996.25384321,149196.55806585,143674.52977877,-17799.69577736,148532.36718608,0.4451784199182732,150,7,8.1268493
2026-04-25 11:09:43.946431+09:00,167053.2395393,149275.10807152,143748.08385152,-17778.13146778,148610.81138225,0.4450150449408653,150,7,8.1268493
2026-04-25 11:10:14.540707+09:00,167042.64160553,149254.03034949,143732.30281498,-17788.61125604,148589.73133251,0.4450794497304306,150,7,8.1268493
2026-04-25 11:10:43.483534+09:00,167032.43338048,149230.11091665,143707.00859892,-17802.32246383,148565.91438371,0.4450821143669697,150,7,8.1268493
2026-04-25 11:11:13.724115+09:00,167046.08788199,149275.04211104,143753.14940332,-17771.04577095,148610.66780573002,0.445067236903405,150,7,8.1268493
2026-04-25 11:11:43.149852+09:00,167076.12542247,149326.7501999,143802.05109544,-17749.37522257,148662.26194814002,0.4449894281302353,150,7,8.1268493
2026-04-25 11:12:14.095454+09:00,167078.80409529,149323.60198888,143799.82103168,-17755.20210641,148659.17087969,0.4449605422989191,150,7,8.1268493
2026-04-25 11:12:44.223040+09:00,167084.10670128,149332.32937015,143808.47140981,-17751.77733113,148667.87349601,0.4449511213965018,150,7,8.1268493
2026-04-25 11:13:13.696550+09:00,167107.12948535,149383.28496836,143858.27163548,-17723.84451699,148718.67458806,0.4449027750599856,150,7,8.1268493
2026-04-25 11:13:43.859622+09:00,167165.49634138,149473.51057908,143944.772857,-17691.9857623,148808.72511991,0.4447513519917568,150,7,8.1268493
2026-04-25 11:14:13.649758+09:00,167188.59410581,149505.93513919,143973.7172487,-17682.65896662,148841.0622034,0.4447134056390493,150,7,8.1268493
2026-04-25 11:14:44.215172+09:00,167172.72417372,149495.36616755,143963.79009173,-17677.35800617,148830.46873504,0.444761232107223,150,7,8.1268493
2026-04-25 11:15:13.998974+09:00,167121.38270051,149425.63482193,143818.22942083,-17695.74787858,148760.76919795,0.4449474983140061,150,7,8.1268493
